Date,Transect,Meter,habitat.type,bare.ground,rock,gr.lf.gram,gr.lf.forbs,seed,br.lf.gram,br.lf.forbs,gr.stem.gram,gr.stem.forbs,br.stem.gram,br.stem.forbs,shrub.green,shrub.brown,height,ht.cat
2/12/2015,7,16,forest,0,0,0,0,0,10,0,0,0,0,0,0,0,1.5,grass
2/12/2015,7,17,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,7,18,forest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,7,19,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,7,20,forest,0,0,0,7,0,0,0,0,0,0,1,0,0,1.9,forb
2/12/2015,7,21,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,7,22,forest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,7,23,forest,0,0,1,0,0,2,0,0,0,0,0,0,0,1.3,grass
2/12/2015,7,24,forest,0,0,0,0,0,0,2,0,0,0,0,0,0,1.6,forb
2/12/2015,7,25,forest,0,0,0,0,0,0,0,0,0,0,1,0,0,1,forb
2/12/2015,8,1,shrubland,0,0,1,1,0,8,0,0,0,0,1,3,0,17.5,grass
2/12/2015,8,2,shrubland,0,0,2,0,0,6,0,0,0,0,0,1,0,7.8,grass
2/12/2015,8,3,shrubland,0,0,0,0,1,0,0,0,0,0,1,1,0,3.2,forb
2/12/2015,8,4,shrubland,0,0,2,0,0,7,0,0,0,2,0,0,0,3.4,grass
2/12/2015,8,5,shrubland,0,0,0,0,0,3,1,0,0,0,0,0,0,5,grass
2/12/2015,8,6,shrubland,0,0,1,0,1,21,0,0,0,1,0,0,0,14,grass
2/12/2015,8,7,shrubland,0,0,2,0,1,15,0,0,0,1,0,0,0,12,grass
2/12/2015,8,8,shrubland,0,0,2,0,0,1,0,1,1,0,2,0,0,30.7,forb
2/12/2015,8,9,shrubland,0,0,0,0,0,3,0,0,0,0,0,0,0,4,grass
2/12/2015,8,10,shrubland,0,0,3,2,1,6,0,0,0,0,0,1,0,9.4,grass
2/12/2015,8,11,shrubland,0,0,0,1,1,6,0,0,0,0,0,0,0,19.2,grass
2/12/2015,8,12,shrubland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,8,13,shrubland,0,0,1,0,0,9,0,0,0,1,0,0,0,5,grass
2/12/2015,8,14,shrubland,0,0,0,0,0,4,0,0,0,1,0,0,0,3.3,grass
2/12/2015,8,15,shrubland,0,0,1,0,0,27,0,0,0,0,0,2,0,10.2,grass
2/12/2015,8,16,shrubland,0,0,2,0,0,20,0,0,0,0,0,0,0,7.5,grass
2/12/2015,8,17,shrubland,0,0,1,0,1,18,1,0,1,0,0,0,0,10.8,grass
2/12/2015,8,18,shrubland,0,0,1,0,0,22,0,0,0,0,1,1,0,22,grass
2/12/2015,8,19,shrubland,0,0,1,0,0,18,0,0,0,2,0,0,0,5.1,grass
2/12/2015,8,20,shrubland,0,0,1,1,0,7,0,0,1,0,0,1,0,7.4,grass
2/12/2015,8,21,shrubland,0,0,0,1,1,10,0,0,0,0,0,0,0,9,grass
2/12/2015,8,22,shrubland,0,0,0,0,0,9,0,0,0,1,0,0,0,4,grass
2/12/2015,8,23,shrubland,0,0,1,0,0,7,0,0,0,0,0,0,0,2.9,grass
2/12/2015,8,24,shrubland,0,0,0,0,0,6,0,0,0,0,0,0,0,6.9,grass
2/12/2015,8,25,shrubland,0,0,0,3,0,0,0,0,0,0,3,4,0,9.6,forb
2/12/2015,9,1,grassland,0,0,0,6,0,0,0,0,0,0,1,0,1,3.6,forb
2/12/2015,9,2,grassland,0,0,12,0,0,30,0,0,1,1,0,0,0,5.9,grass
2/12/2015,9,3,grassland,0,0,2,0,0,15,0,1,1,0,0,0,0,8.5,grass
2/12/2015,9,4,grassland,0,0,0,4,0,5,2,0,0,0,1,0,0,9,forb
2/12/2015,9,5,grassland,0,0,1,1,0,13,0,0,0,0,0,0,0,4.2,grass
2/12/2015,9,6,grassland,0,0,2,0,0,16,0,0,0,0,0,0,0,9.4,grass
2/12/2015,9,7,grassland,0,0,2,0,1,35,0,0,0,1,0,0,0,34.2,grass
2/12/2015,9,8,grassland,0,0,0,0,0,4,0,0,0,0,1,0,0,4.3,grass
2/12/2015,9,9,grassland,0,0,1,0,0,14,0,0,0,1,0,0,0,3.9,grass
2/12/2015,9,10,grassland,0,0,0,0,1,0,2,0,1,0,0,0,0,9.6,grass
2/12/2015,9,11,grassland,0,0,1,0,0,6,0,0,0,0,0,0,0,2.4,grass
2/12/2015,9,12,grassland,0,0,4,0,2,3,0,1,0,1,0,0,0,4,grass
2/12/2015,9,13,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,forb
2/12/2015,9,14,grassland,0,0,15,0,0,60,0,2,0,2,0,0,0,18.3,grass
2/12/2015,9,15,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,9,16,grassland,0,0,3,0,0,20,0,0,0,2,0,0,0,17.3,grass
2/12/2015,9,17,grassland,0,0,2,0,1,28,0,0,0,0,0,0,0,15.3,grass
2/12/2015,9,18,grassland,0,0,4,0,1,15,0,0,0,0,0,0,0,19.3,grass
2/12/2015,9,19,grassland,0,0,0,0,0,13,0,0,0,1,0,0,0,2.8,grass
2/12/2015,9,20,grassland,0,0,8,0,0,35,0,0,0,0,0,0,0,18.6,grass
2/12/2015,9,21,grassland,0,0,0,0,0,18,0,0,0,0,0,0,0,8.7,grass
2/12/2015,9,22,grassland,0,0,2,0,0,18,0,0,0,1,0,0,0,4.3,grass
2/12/2015,9,23,grassland,0,0,6,0,0,32,0,0,0,0,0,0,0,13.7,grass
2/12/2015,9,24,grassland,0,0,0,0,1,11,0,0,0,1,0,0,0,19,grass
2/12/2015,9,25,grassland,0,0,0,0,0,15,0,0,0,0,0,0,0,11.7,grass
2/12/2015,20,1,shrubland,0,0,1,2,0,8,0,0,1,0,0,0,0,24,forb
2/12/2015,20,2,shrubland,0,0,15,0,0,12,0,0,0,0,0,2,0,25.8,grass
2/12/2015,20,3,shrubland,0,0,0,0,0,12,0,0,0,0,0,0,0,3.1,grass
2/12/2015,20,4,shrubland,0,0,0,3,0,6,0,0,2,0,0,3,0,13.2,forb
2/12/2015,20,5,shrubland,0,0,0,2,0,3,0,0,0,0,0,6,0,5.7,grass
2/12/2015,20,6,shrubland,0,0,0,2,0,1,1,0,0,0,3,0,0,10.5,forb
2/12/2015,20,7,shrubland,0,0,0,1,0,16,0,0,0,1,0,0,0,11.6,grass
2/12/2015,20,8,shrubland,0,0,0,6,0,4,2,0,1,0,0,0,0,8.3,grass
2/12/2015,20,9,shrubland,0,0,3,0,0,19,0,0,0,0,0,0,0,13,grass
2/12/2015,20,10,shrubland,0,0,2,0,0,12,0,1,0,1,1,1,0,6.5,grass
2/12/2015,20,11,shrubland,0,0,0,0,2,1,6,0,0,0,1,0,0,4.3,grass
2/12/2015,20,12,shrubland,0,0,0,1,1,6,1,0,0,0,1,0,0,4.2,grass
2/12/2015,20,13,shrubland,0,0,1,2,0,14,0,0,0,1,0,0,0,5.8,grass
2/12/2015,20,14,shrubland,0,0,0,3,0,16,0,0,0,1,0,0,0,5.8,grass
2/12/2015,20,15,shrubland,0,0,2,0,1,19,0,0,0,0,0,0,0,4.4,grass
2/12/2015,20,16,shrubland,0,0,1,0,0,8,0,0,0,0,0,0,0,6.7,grass
2/12/2015,20,17,shrubland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,forb
2/12/2015,20,18,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,20,19,shrubland,0,0,2,0,0,14,0,0,0,2,0,0,0,11,grass
2/12/2015,20,20,shrubland,0,0,1,1,0,3,0,0,0,0,3,0,0,23.7,forb
2/12/2015,20,21,shrubland,0,0,0,1,0,26,0,0,0,1,0,0,0,7.9,grass
2/12/2015,20,22,shrubland,0,0,1,1,0,10,1,0,0,0,0,0,0,7.8,grass
2/12/2015,20,23,shrubland,0,0,3,0,0,11,0,0,0,2,0,0,0,3.7,grass
2/12/2015,20,24,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,20,25,shrubland,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,grass
2/12/2015,21,1,forest,0,0,1,6,0,2,0,0,0,0,1,0,0,14.5,forb
2/12/2015,21,2,forest,0,0,2,3,0,1,0,0,0,0,0,0,0,6.8,forb
2/12/2015,21,3,forest,0,0,0,1,0,0,1,0,0,0,2,0,0,3.7,forb
2/12/2015,21,4,forest,0,0,1,3,0,0,0,0,2,0,0,0,0,10.7,forb
2/12/2015,21,5,forest,0,0,1,1,0,1,0,0,0,1,0,0,0,3.7,grass
2/12/2015,21,6,forest,0,0,2,3,0,1,0,1,0,1,0,0,0,2.4,forb
2/12/2015,21,7,forest,0,0,0,0,0,4,0,0,0,0,0,0,0,1.6,grass
2/12/2015,21,8,forest,0,0,0,2,0,0,0,0,0,0,1,0,0,4.5,forb
2/12/2015,21,9,forest,0,0,0,3,0,0,0,0,2,0,0,0,0,3.7,forb
2/12/2015,21,10,forest,0,0,0,4,0,0,0,0,0,0,2,0,0,5.8,forb
2/12/2015,21,11,forest,0,0,0,1,0,0,0,0,0,0,1,0,0,4.2,forb
2/12/2015,21,12,forest,0,0,0,2,0,0,0,0,0,0,0,0,0,5.1,forb
2/12/2015,21,13,forest,0,0,0,0,0,0,0,0,1,0,1,0,0,3.3,forb
2/12/2015,21,14,forest,0,0,0,1,0,3,0,0,0,0,0,0,0,3.6,forb
2/12/2015,21,15,forest,0,0,0,2,0,0,0,0,0,0,2,0,0,6.4,forb
2/12/2015,21,16,forest,0,0,1,1,0,8,0,0,0,0,0,0,0,3,forb
2/12/2015,21,17,forest,0,0,2,0,0,12,0,0,0,0,0,0,0,5.3,grass
2/12/2015,21,18,forest,0,0,1,0,0,14,0,0,0,0,0,0,0,4.5,grass
2/12/2015,21,19,forest,0,0,2,1,0,11,0,0,0,0,0,0,0,4.3,forb
2/12/2015,21,20,forest,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,tree
2/12/2015,21,21,forest,0,0,4,0,0,7,0,1,0,0,0,0,0,1.7,grass
2/12/2015,21,22,forest,0,0,0,1,0,3,0,0,0,1,0,0,0,2.5,forb
2/12/2015,21,23,forest,0,0,0,0,0,2,0,0,0,0,0,0,0,2.2,grass
2/12/2015,21,24,forest,0,0,2,0,0,0,0,0,0,0,0,0,0,2.6,grass
2/12/2015,21,25,forest,0,0,2,1,0,3,0,0,0,0,0,0,0,6.7,forb
2/12/2015,25,1,grassland,0,0,0,0,0,1,0,0,0,0,0,0,0,1,grass
2/12/2015,25,2,grassland,0,0,0,0,0,2,0,0,0,0,1,0,0,0.8,grass
2/12/2015,25,3,grassland,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,grass
2/12/2015,25,4,grassland,0,0,1,0,0,8,0,0,0,1,0,0,0,0.6,grass
2/12/2015,25,5,grassland,0,0,0,0,0,8,0,0,0,0,0,0,0,0.9,grass
2/12/2015,25,6,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,7,grassland,0,0,2,0,0,1,0,1,0,0,0,0,0,0.4,grass
2/12/2015,25,8,grassland,0,0,0,0,0,3,0,0,0,0,0,0,0,1.1,grass
2/12/2015,25,9,grassland,0,0,1,0,0,0,0,0,0,0,0,0,0,1,grass
2/12/2015,25,10,grassland,0,0,0,0,0,3,0,0,0,0,0,0,0,0.7,grass
2/12/2015,25,11,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,25,12,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,13,grassland,0,0,0,1,0,2,0,0,0,0,1,0,0,1.3,grass
2/12/2015,25,14,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,15,grassland,0,0,0,0,0,2,0,0,0,0,0,0,0,0.9,grass
2/12/2015,25,16,grassland,0,0,1,0,0,6,0,0,0,0,0,0,0,1.1,grass
2/12/2015,25,17,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,18,grassland,0,0,0,2,0,2,0,0,0,0,0,0,0,0.8,forb
2/12/2015,25,19,grassland,0,0,7,1,0,0,0,1,0,1,0,0,0,0.9,forb
2/12/2015,25,20,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,21,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,25,22,grassland,0,0,0,1,0,0,2,0,0,0,0,0,0,0.9,forb
2/12/2015,25,23,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,25,24,grassland,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,grass
2/12/2015,25,25,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/12/2015,26,1,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,2,forest,0,0,0,0,2,0,0,0,0,0,0,0,0,7.8,grass
2/12/2015,26,3,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,4,forest,0,0,0,0,0,3,0,0,0,0,0,0,0,3.1,grass
2/12/2015,26,5,forest,0,0,0,0,0,1,1,0,0,0,0,0,0,1.1,grass
2/12/2015,26,6,forest,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7,forb
2/12/2015,26,7,forest,0,0,0,0,1,1,0,0,0,0,1,0,0,2.9,grass
2/12/2015,26,8,forest,0,0,0,0,2,3,2,0,0,0,0,0,0,5.7,forb
2/12/2015,26,9,forest,0,0,3,0,0,15,0,0,0,0,0,0,0,4.5,grass
2/12/2015,26,10,forest,0,0,2,0,2,8,0,0,0,2,0,0,0,4,grass
2/12/2015,26,11,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,12,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,13,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,14,forest,0,0,0,0,0,0,3,0,0,0,1,0,0,1.8,forb
2/12/2015,26,15,forest,0,0,0,0,1,3,0,0,0,0,0,0,0,1.5,grass
2/12/2015,26,16,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,17,forest,0,0,1,0,0,3,0,0,0,0,0,0,0,1.5,grass
2/12/2015,26,18,forest,0,0,0,0,1,7,0,0,0,0,0,0,0,1.6,grass
2/12/2015,26,19,forest,0,0,0,0,0,7,0,0,0,0,0,0,0,2.5,grass
2/12/2015,26,20,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,21,forest,0,0,0,0,0,3,0,0,0,0,1,0,0,6.4,grass
2/12/2015,26,22,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,23,forest,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/12/2015,26,24,forest,0,0,3,0,0,12,0,0,0,2,0,0,0,5.4,grass
2/12/2015,26,25,forest,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,1,grassland,0,0,2,0,0,4,0,0,0,0,1,0,0,3.1,grass
2/17/2015,4,2,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,3,grassland,0,0,0,0,0,17,0,0,0,1,0,0,0,13.4,grass
2/17/2015,4,4,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,5,grassland,0,0,3,0,0,15,0,0,0,1,0,0,0,13.2,grass
2/17/2015,4,6,grassland,0,0,3,1,0,12,0,0,0,2,0,0,0,6,grass
2/17/2015,4,7,grassland,0,0,3,1,0,14,0,0,0,2,0,0,0,10.2,grass
2/17/2015,4,8,grassland,0,0,1,0,0,7,0,0,0,0,0,0,0,6.5,grass
2/17/2015,4,9,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,10,grassland,0,0,7,0,0,26,0,0,0,0,0,0,0,14.6,grass
2/17/2015,4,11,grassland,0,0,3,0,0,18,0,1,0,0,0,0,0,8.8,grass
2/17/2015,4,12,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,13,grassland,0,0,2,0,0,13,0,1,0,1,0,0,0,8.6,grass
2/17/2015,4,14,grassland,0,0,5,1,0,10,0,0,0,2,0,0,0,6.2,forb
2/17/2015,4,15,grassland,0,0,0,0,0,9,1,0,0,1,0,0,0,4,grass
2/17/2015,4,16,grassland,0,0,4,0,0,10,0,2,0,1,0,0,0,13.4,grass
2/17/2015,4,17,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2/17/2015,4,18,grassland,0,0,5,2,0,22,0,0,0,1,0,0,0,13.5,grass
2/17/2015,4,19,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,4,20,grassland,0,0,8,0,0,6,0,0,0,0,0,0,0,10.8,grass
2/17/2015,4,21,grassland,0,0,2,0,0,40,0,0,0,2,0,0,0,15.9,grass
2/17/2015,4,22,grassland,0,0,2,0,0,3,0,0,0,0,0,0,0,5.3,grass
2/17/2015,4,23,grassland,0,0,1,2,0,12,0,0,0,1,0,0,0,10,grass
2/17/2015,4,24,grassland,0,0,5,0,0,27,0,0,0,0,2,0,0,15.6,grass
2/17/2015,4,25,grassland,0,0,2,0,0,13,0,0,0,0,1,0,0,9.2,grass
2/17/2015,16,1,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,forb
2/17/2015,16,2,grassland,0,0,0,0,0,8,0,0,0,2,0,0,0,2.1,grass
2/17/2015,16,3,grassland,0,0,0,0,0,3,0,0,0,0,0,0,0,1.3,grass
2/17/2015,16,4,grassland,0,0,0,0,0,8,0,0,0,3,0,0,0,1.1,grass
2/17/2015,16,5,grassland,0,0,0,2,0,1,0,0,0,0,0,0,0,2.1,grass
2/17/2015,16,6,grassland,0,0,0,0,0,3,0,0,0,1,0,0,0,1.4,grass
2/17/2015,16,7,grassland,0,0,0,0,0,6,2,0,0,0,1,0,0,2.2,grass
2/17/2015,16,8,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/17/2015,16,9,grassland,0,0,0,0,0,5,0,0,0,1,0,0,0,1.6,grass
2/17/2015,16,10,grassland,0,0,0,0,0,7,0,0,0,0,0,0,0,1.5,grass
2/17/2015,16,11,grassland,0,0,1,0,0,8,0,0,0,2,0,0,0,1.2,grass
2/17/2015,16,12,grassland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
2/17/2015,16,13,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,16,14,grassland,0,0,0,0,0,8,0,0,0,0,0,0,0,2,grass
2/17/2015,16,15,grassland,0,0,0,0,0,14,0,0,0,1,0,0,0,1.9,grass
2/17/2015,16,16,grassland,0,0,0,0,0,12,0,0,0,0,0,0,0,2,grass
2/17/2015,16,17,grassland,0,0,0,0,0,4,0,0,0,0,0,0,0,2.8,grass
2/17/2015,16,18,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2/17/2015,16,19,grassland,0,0,0,0,0,9,0,0,0,1,0,0,0,1.5,grass
2/17/2015,16,20,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,16,21,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,16,22,grassland,0,0,0,0,0,14,0,0,0,2,0,0,0,2.1,grass
2/17/2015,16,23,grassland,0,0,0,0,0,6,0,0,0,0,0,0,0,2.4,grass
2/17/2015,16,24,grassland,0,0,0,0,0,2,0,0,0,0,0,0,0,1.6,grass
2/17/2015,16,25,grassland,0,0,0,0,0,7,0,0,0,1,0,0,0,1.2,grass
2/17/2015,17,1,grassland,0,0,0,0,0,22,0,0,0,2,0,0,0,2.7,grass
2/17/2015,17,2,grassland,0,0,0,0,0,12,0,0,0,1,0,0,0,1.8,grass
2/17/2015,17,3,grassland,0,0,0,0,0,7,0,0,0,2,0,0,0,1.9,grass
2/17/2015,17,4,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,17,5,grassland,0,0,0,0,0,3,0,0,0,0,0,0,0,0,grass
2/17/2015,17,6,grassland,0,0,2,1,0,5,0,0,0,0,0,0,0,5.8,grass
2/17/2015,17,7,grassland,0,0,0,0,0,2,1,0,0,0,0,0,0,1.2,grass
2/17/2015,17,8,grassland,0,0,1,0,0,8,0,0,0,1,0,0,0,2.1,grass
2/17/2015,17,9,grassland,0,0,2,0,0,27,0,0,0,1,0,0,0,3.4,grass
2/17/2015,17,10,grassland,0,0,2,4,0,3,0,0,0,0,0,0,0,3.6,grass
2/17/2015,17,11,grassland,0,0,3,0,0,15,0,0,0,1,0,0,0,3.4,grass
2/17/2015,17,12,grassland,0,0,0,0,0,10,0,0,0,0,1,0,0,2.1,grass
2/17/2015,17,13,grassland,0,0,2,0,0,14,0,1,0,2,0,0,0,3,grass
2/17/2015,17,14,grassland,0,0,0,0,1,1,0,0,0,0,1,0,0,3.8,grass
2/17/2015,17,15,grassland,0,0,0,0,2,6,0,0,0,0,0,0,0,3.8,grass
2/17/2015,17,16,grassland,0,0,0,0,0,17,0,0,0,4,0,0,0,2.8,grass
2/17/2015,17,17,grassland,0,0,3,0,0,12,0,0,0,0,0,0,0,3.3,grass
2/17/2015,17,18,grassland,0,0,3,0,0,24,0,1,0,2,0,0,0,4.8,grass
2/17/2015,17,19,grassland,0,0,1,0,0,18,0,0,0,0,0,0,0,5.4,grass
2/17/2015,17,20,grassland,0,0,0,0,0,8,0,0,0,1,0,0,0,2.8,grass
2/17/2015,17,21,grassland,0,0,4,0,0,28,0,0,0,1,0,0,0,10.8,grass
2/17/2015,17,22,grassland,0,0,0,0,0,8,0,0,0,0,0,0,0,5.4,grass
2/17/2015,17,23,grassland,0,0,1,0,1,6,0,0,0,1,0,0,0,5.2,grass
2/17/2015,17,24,grassland,0,0,2,0,0,9,0,0,0,0,0,0,0,2.1,grass
2/17/2015,17,25,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2/17/2015,18,1,grassland,0,0,0,0,0,6,0,0,0,1,0,0,0,1.4,grass
2/17/2015,18,2,grassland,0,0,0,0,0,4,0,0,0,1,0,0,0,0.6,grass
2/17/2015,18,3,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
2/17/2015,18,4,grassland,0,0,0,0,0,12,0,0,0,1,0,0,0,1.8,grass
2/17/2015,18,5,grassland,0,0,0,0,0,5,0,0,0,0,0,0,0,0.9,grass
2/17/2015,18,6,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,18,7,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,18,8,grassland,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,grass
2/17/2015,18,9,grassland,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8,forb
2/17/2015,18,10,grassland,0,0,0,0,0,12,0,0,0,1,0,0,0,2.3,grass
2/17/2015,18,11,grassland,0,0,0,0,0,2,0,0,0,0,0,0,0,1.3,grass
2/17/2015,18,12,grassland,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8,forb
2/17/2015,18,13,grassland,0,0,0,1,0,6,0,0,0,0,0,0,0,1.2,grass
2/17/2015,18,14,grassland,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
2/17/2015,18,15,grassland,0,0,0,0,0,6,0,0,0,0,0,0,0,1.2,grass
2/17/2015,18,16,grassland,0,0,0,0,0,8,0,0,0,0,1,0,0,1.6,grass
2/17/2015,18,17,grassland,0,0,0,0,0,10,0,0,0,1,0,0,0,1.3,grass
2/17/2015,18,18,grassland,0,0,0,0,0,8,3,0,0,0,0,0,0,1.1,grass
2/17/2015,18,19,grassland,0,0,0,0,0,4,0,0,0,1,0,0,0,1,grass
2/17/2015,18,20,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,18,21,grassland,0,0,0,3,0,0,0,0,1,0,0,0,0,0.6,forb
2/17/2015,18,22,grassland,0,0,0,1,0,6,0,0,0,0,0,0,0,1.1,grass
2/17/2015,18,23,grassland,0,0,0,0,0,7,0,0,0,1,0,0,0,0.8,grass
2/17/2015,18,24,grassland,0,0,0,1,0,0,1,0,0,0,1,0,0,0.9,forb
2/17/2015,18,25,grassland,0,0,0,0,0,17,0,0,0,0,0,0,0,2.2,grass
2/17/2015,22,1,grassland,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,forb
2/17/2015,22,2,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,3,grassland,0,0,0,2,0,0,0,0,1,0,0,0,0,0.8,forb
2/17/2015,22,4,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,5,grassland,0,0,2,0,0,11,0,0,0,0,0,0,0,2.4,grass
2/17/2015,22,6,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,7,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,8,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,9,grassland,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
2/17/2015,22,10,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,11,grassland,0,0,3,0,0,0,0,0,0,0,0,0,0,1.2,grass
2/17/2015,22,12,grassland,0,0,0,0,0,4,0,0,0,1,0,0,0,1.3,grass
2/17/2015,22,13,grassland,0,0,0,0,0,2,0,0,0,0,0,0,0,1.2,grass
2/17/2015,22,14,grassland,0,0,0,2,0,0,0,0,0,0,1,0,0,0.8,forb
2/17/2015,22,15,grassland,0,0,0,0,1,3,0,0,0,0,0,0,0,5,grass
2/17/2015,22,16,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,17,grassland,0,0,0,0,2,8,1,0,0,0,0,0,0,2.8,grass
2/17/2015,22,18,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,19,grassland,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,20,grassland,0,0,0,0,0,2,0,0,0,0,1,0,0,1.3,grass
2/17/2015,22,21,grassland,0,0,0,0,1,0,4,0,0,0,1,0,0,4.8,grass
2/17/2015,22,22,grassland,0,0,0,2,0,0,0,0,0,0,0,0,0,2.4,forb
2/17/2015,22,23,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,24,grassland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,22,25,grassland,0,0,1,0,0,0,0,0,0,0,0,0,0,1,grass
2/17/2015,24,1,shrubland,0,0,0,0,0,2,0,0,0,0,0,0,0,6.4,grass
2/17/2015,24,2,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,24,3,shrubland,0,0,0,0,0,3,0,0,0,0,0,0,0,2.8,grass
2/17/2015,24,4,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,24,5,shrubland,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,
2/17/2015,24,6,shrubland,0,0,0,0,0,1,0,0,0,0,2,0,0,7.3,forb
2/17/2015,24,7,shrubland,0,0,0,3,0,0,4,0,1,0,1,0,0,7.1,forb
2/17/2015,24,8,shrubland,0,0,1,0,0,8,0,0,0,0,0,0,0,3.1,grass
2/17/2015,24,9,shrubland,0,0,0,1,0,3,0,0,0,0,0,0,0,2.9,forb
